num,link,date,likes,dislikes,text
5,https://www.anekdot.ru/id/805323/,18.01.2016,1162,90,"Если вам надо выговориться, поделитесь с мужем. Он никому не расскажет, потому что нихрена не слушает."
17,https://www.anekdot.ru/id/742037/,18.01.2015,698,67,"Сегодня ко мне приходили «свидетели Иеговы» - рассказывали, что нужно помогать ближнему и делать добро!Попросил их помыть унитаз и вынести мусор… Они почему-то обиделись и ушли…"
23,https://www.anekdot.ru/id/675417/,18.01.2014,966,99,"Мало кто знает, что ""Почта России"" является автором таких изобретений, как сыр с плесенью, уксус и изюм."
17,https://www.anekdot.ru/id/620327/,18.01.2013,1176,103,"- Дорогой, я сегодня без трусиков... - Люся, ну хватит уже об этом! Скоро работу найду, купим тебе всё."
30,https://www.anekdot.ru/id/553775/,18.01.2012,741,101,"Чтобы наскучившие драки между депутатами стали более профессиональными изрелищными, российский и украинский парламенты потихоньку усиливаютбоксёрами..."
1,https://www.anekdot.ru/id/489746/,18.01.2011,1741,208,"Корреспондент спрашивает российского туриста, отказавшегося возвращатьсяиз Туниса:- Почему не возвращаетесь, здесь же опасно?!- Тут - переворот заканчивается, зато тепло, пляжи и отдых. А дома -  зима, работа и переворот еще даже не начался..."
21,https://www.anekdot.ru/id/431563/,18.01.2010,1347,235,Задачка от Блондинки: я у тебя взяла 100 рублей. Пошла в магазин ипотеряла их. Встретила подругу. Взяла у неё 50 рублей. Купила 2шоколадки по 10. У меня осталось 30 рублей. Я их отдала тебе.И осталась должна 70. И подруге 50. Итого 120. Плюс у меня 2 шоколадки.Итого 140! Где 10 рублей???
7,https://www.anekdot.ru/id/379491/,18.01.2009,1257,178,"Самый счастливый период жизни молодого папы, это - когда дите ужеродилось, но еще не выписалось с мамой из роддома."
15,https://www.anekdot.ru/id/327774/,18.01.2008,709,148,"Лучше наслаждаться манией величия, чем страдать комплексомнеполноценности."
7,https://www.anekdot.ru/id/271507/,18.01.2007,845,175,"Девушка:- Молодой человек, вы такой симпатичный, можно с вами познакомиться?Парень:- Нет, у меня уже есть девушка, а про жену вообще молчу..."
3,https://www.anekdot.ru/id/204671/,18.01.2006,1196,314,"Встречаются два мужика.- Вась! Хочешь водки?- Ты знаешь, я всегда не против. Но вчера я так напился, так напился,  что сегодня ну совсем водки не хочу!- Может, тебе сигарету дать?- Я вообще-то много курю, но вчера столько выкурил, что сегодня ну  совсем курить не хочу!- А хочешь, я тебя в жопу трахну?- Ты что, с ума сошел? Не хочу, конечно...- Да, насыщенный у тебя вчера был денек...."
7,https://www.anekdot.ru/id/137083/,18.01.2005,1074,159,"Жизнь - это не те дни, которые прошли, а те, которые запомнились."
6,https://www.anekdot.ru/id/76851/,18.01.2004,1108,146,"Наследственность - это то, во что вы безоговорочно верите, когда вашребенок учится на пятерки."
3,https://www.anekdot.ru/id/22682/,18.01.2003,1723,315,Шел Рабинович по улице. Нашел деньги. Посчитал. НЕ ХВАТАЕТ!!!
3,https://www.anekdot.ru/id/-9995860/,18.01.2002,1462,285,"Надпись под знаком ""Обгон запрещен"":Уважаемые женщины, данный знак распространяется не только на машинкикрасного и черного цвета!!!"
6,https://www.anekdot.ru/id/-10069829/,18.01.2001,2025,362,"Приходит молодой человек в аптеку и говорит:- Один презерватив, пожалуйста. Я сегодня встречаюсь со своей девушкой.  А хотя нет, дайте мне два, пожалуйста: у нее есть сестра. Пожалуй,  дайте-ка мне три: у моей девушки мама тоже выглядит неплохо.После покупки, ""попробовать"" презервативы он идет к своей девушке домой.Его сажают за стол пообедать вместе со всем семейством. Но тут с нашимгероем нечто происходит: за все время обеда он не произнес ни слова,сидел красный как бурак и ничего ни ел. После обеда его девушкаспрашивает:- Что с тобой случилось во время обеда, тебе что, еда не понравилась?- Да нет, еда была вкусная... Но я никак не мог ожидать, что твой отец  работает продавцом в аптеке."
5,https://www.anekdot.ru/id/-2011800005/,18.01.2000,2156,431,Первое свидание.Он:  Какой я у нее?Она: Какой он у него?
10,https://www.anekdot.ru/id/-1011800010/,18.01.1999,1180,109,"В магазин заходит суперсексульная девушка. У продавца отвисает челюсть.- Сколько стоит эта ткань?- Один поцелуй за метр, - отвечает продавец.- Я возьму пять метров,- говорит девица, и открывая дверь магазинавосклицает, - Лешик! Расчитайся с молодым человеком!"
3,https://www.anekdot.ru/id/-11800003/,18.01.1998,1433,97,"Приходит мужик домой, а жена встречает его у дверис плакатом: ""Я с тобой не разговариваю 24 часа"".Ну, увидел это дело и пошел смотреть телевизор.Через несколько минут жена, закрывая собой телевизор,показывает мужу плакат: ""А ты знаешь, почему?"""
17,https://www.anekdot.ru/id/11512/,18.01.1997,847,93,"Во времена застоя на пионерском собрании разбирают пионера,который сделал однокласснице, скажем так, некорректноепредложение. Hа что пионер объясняет:- Я совсем не виноват... Мы сидели с Машей на скамеечке,  я увидел, что на крыше дома две кошечки целуются, и предложил  Маше последовать их примеру. Но я слегка за-а-ии-кааюсь, и  пока я произнес мое предложение, и она повернула голову  и посмотрела - ситуация на крыше резко переменилась..."
14,https://www.anekdot.ru/id/-411800014/,18.01.1996,423,50,"- Вы не представляете, как мне бывает трудно с женой, - жалуетсяпациент невропатологу, -Она задает вопрос, сама же на него отвечаетвместо меня, а потом полчаса объясняет, почему я ответил неправильно."
13,https://www.anekdot.ru/id/1177648/,17.01.2021,1249,66,"«Мёртвые души», том второй: Чичиков массово скупает заброшенные пользователями аккаунты, чтобы набрать подписчиков для своего инстаграма. Далее он планирует выдать себя за популярного блогера и жить на заказы от московской мэрии на ""информационное сопровождение""."
3,https://www.anekdot.ru/id/1074386/,17.01.2020,1114,90,Из медведевского правительства на своем месте только один человек - Улюкаев.
2,https://www.anekdot.ru/id/992473/,17.01.2019,1233,72,Коктейль «Ленивая Мэри»Просто закуси водку помидором.
16,https://www.anekdot.ru/id/927034/,17.01.2018,1425,294,"Хочется дожить до того времени, когда люди, сжигавшие свои партбилеты КПСС будут перед телекамерами сжигать партбилеты ""Единой России""."
17,https://www.anekdot.ru/id/866391/,17.01.2017,1632,101,"Чисто не там, где убирают, а там, где не мусорят.Поэтому дворник выкинул метлу и купил ружье."
5,https://www.anekdot.ru/id/805091/,17.01.2016,1086,209,"В Индии рикша, подгоняемый электрошокером, считается троллейбусом."
25,https://www.anekdot.ru/id/741804/,17.01.2015,642,133,"Каким бы буйным не был бык, на банке пишется тушенка!!!"
5,https://www.anekdot.ru/id/675257/,17.01.2014,1909,213,"В своё время русская зима помогала разгромить армии Наполеона и Гитлера, а в 2014 году уже самостоятельно напала на США и Китай."
3,https://www.anekdot.ru/id/620129/,17.01.2013,2441,117,"Такое чувство, что старая русская поговорка ""дуракам закон не писан"" и понятие ""депутатская неприкосновенность"" как-то связаны."
18,https://www.anekdot.ru/id/553540/,17.01.2012,1811,109,"- Пап, ну почему ты думаешь, что если я была на дне рождения, то сразу  пила?- Я мама."
5,https://www.anekdot.ru/id/489600/,17.01.2011,915,113,"Забавная закономерность: если старательно уложить волосы феном, топричёска сохраняется до первой шапки, но вот укладка ""Лёг спать смокрыми волосами"" упорно держится до следующей помывки..."
5,https://www.anekdot.ru/id/431413/,17.01.2010,1500,161,"Если в детстве у тебя не было велосипеда, а теперь у тебя Бентли, то всеравно в детстве у тебя велосипеда НЕ БЫЛО!"
4,https://www.anekdot.ru/id/379295/,17.01.2009,608,179,"Найдена совесть. Потерявшего прошу срочно забрать, а то мешает спать поночам..."
15,https://www.anekdot.ru/id/327649/,17.01.2008,676,220,"На автофоруме:1. Я водитель автомобиля Ланос. Своим авто полностью доволен, так как насветофоре ""сделал"" Мазератти.2. Я водитель Дачиа Логан. Мой авто просто рвет с места. И я ""сделал"" насфетофоре Мазератти.3. Я водитель Мазератти. Я доволен своей навигационной системой, котораямне позволяет спать за рулем!"
3,https://www.anekdot.ru/id/271320/,17.01.2007,1412,174,"Бывает, лежишь на диване, пьешь пиво, смотришь телевизор! А тут звонок:- ""Ты сына забрал? Продукты купил? Завтра мама приезжает, не забыл? Чтоты молчишь, Сережа? "" А ты не Сережа, ты Коля!!! И на душе праздник!"
42,https://www.anekdot.ru/id/204502/,17.01.2006,787,250,"Cтарый анекдот на новый лад.Плакат: ""Единая Россия"" против бюрократии и коррупции!""- Ага, это тоже самое, что ""Рок против наркотиков"" или пчелы против  меда!"
10,https://www.anekdot.ru/id/136878/,17.01.2005,1124,208,"Реальный случай на мебельной выставке:Встречаются два бизнесмена, видимо, два друга. Один с охраной,другой без секьюрити. Один и говорит:- Саныч! Какие люди, и без охраны!Другой отвечает:- Главное - без конвоя!"
8,https://www.anekdot.ru/id/76697/,17.01.2004,747,234,"Девушка звонит в салон красоты:- Простите, а фотоэпиляция - это как?- В фотошопе..."
10,https://www.anekdot.ru/id/22486/,17.01.2003,1967,429,"Новогодние сообщения на пейджер:Колян! Я везу Лизку и Верку. Свари яйцо и накрывай на стол. Игорь.Стаканы вымой! Игорь.Таня, что лучше: бокалы под хрусталь шесть штук или пластиковыестаканчики, много? Срочно звони мне на сотовый, подходит очередь.Я соскучилась. Ты меня не любишь. (Повторить 100 раз).Мама, на новогоднем балу таких бабочек, как я, двенадцать девочек.Спасибо тебе за костюм. Твоя неповторимая дочь.Варя! Через три часа открывай дверь и ни о чем не спрашивай. Если хочешьчто-то спросить, звони сейчас на сотовый. Петя.Дорогая мама! Поздравляю с Новым годом! Добирайтесь своим ходом. Вашзять Андрей.Вася! Не вздумай трогать лобстеров, это на вечер. Поешь хлеба, егомного.Трепещи, подлец. Я все знаю о тебе и о ней. Позвони ей и скажи, что явсе знаю о тебе и о ней. Позвони мне, чтобы узнать, что я знаю.Курс ЦБ РФ: 1 доллар США - 50 руб. 04 коп. С Новым годом!Саша! В подъезде громко не матерись. Это накакали мы с Джерри. Ядоговорилась с соседями, уберем 1 января.Засунь свое шампанское знаешь куда? В ведерко со льдом!Ну, хорошо, хорошо, выходи за меня замуж, только отвяжись.Елочка! Зажгись! (Повторить три раза).Лежу в койке, то есть стою в пробке. Еще часа два...Поговорить хотел бы яС тобой о смысле бытия,О смысле жизни. Есть ли он?Вот мой домашний телефон.3333-222Для призыва на действительную военную службу вам необходимо явиться вЛенинский районный военкомат 1 января 2003 года к 6 часам утра. При себеиметь паспорт, военный билет или ящик пива (по вашему усмотрению).Поздравляем с новыми двумя годами!Катя, я хочу вернуться к тебе и детям. Открой балконную дверь, тутхолодно!Боммммм! Боммммм! Бомммммм! Ура-а-а-а-а!(Сообщение передать 31 декабря в 23.59)Так быть или не быть?Мне шпагу брать иль прыгать нынче?Гамлет или Зайчик.Папа, под елкой ни хрена нет. Веня.Хорош уже оттопыриваться. Приезжай, оттянемся по-нормальному.Милый, машина не заводи... нет, завела... ой, опять не рабо... оп,завела... нет, показа... да приедь уже сам!Николаю Петровичу срочно нужно в туалет. Выходи.Слушай, абонент 71516, бери водки и приезжай к нам! Абоненты 72354 и72355. Обещала зайти 34814.Не пей! Много не пей! Закусывай! Пора домой! (Передавать с интервалом15 минут).Ишь ты, пейджер купил! Богатый стал! А на алименты-то денег нету?Приходи скорей, надо выкинуть старую елку. Купи елку.Ты все не идешь и не идешь. Мне скучно. Давай поиграем в города.Могилев.Если ты не будешь дома через час, то я не знаю, что сделаю с АнатолиемПалычем!Дед Мороз-на! Где подарки-е?! Где обещанный дембель?! В сапогах смотрели- приказа нету.В/ч 10130."
10,https://www.anekdot.ru/id/-9995873/,17.01.2002,1366,350,"Мужик с женой останавливают такси.Мужик:- Скажите, сколько стоит проехать до рынка?Таксист:- Сто рублей.Мужик:- А если вместе с женой?Таксист:- Сто рублей.Мужик поворачивается к жене:- Говорил я тебе, дура, что ты НИЧЕГО не стоишь!!!!!"
4,https://www.anekdot.ru/id/-10069841/,17.01.2001,1626,229,"Офицер остановил слоняющегося во дворе без дела рядового.- Почему вы здесь шатаетесь без дела? Вы кем были на гражданке?- Я был заместителем начальника отдела в торговой фирме.- Подчиненные были?- Так точно! 10 человек!- Что бы вы сделали, если бы увидели, как ваш подчиненный болтается  без дела!- Не задумываясь, уволил бы немедленно!"
5,https://www.anekdot.ru/id/-2011700005/,17.01.2000,1494,442,Hа показательных выстyплениях победила гимнастка Сидоpова.Она показала больше всех....
8,https://www.anekdot.ru/id/-1011700008/,17.01.1999,1156,110,"Крутой импортный курорт. Знаменитые на всесь мир грязевые ванны.Идет новый русский и во весь голос кричит:- Чудо! Случилось чудо! Я снова хожу!К нему подбегает другой НР и спрашивает:- Что, братан, исцелился?- Да нет, просто мой джип сп*здили."
1,https://www.anekdot.ru/id/-11700001/,17.01.1998,924,50,"На заправочной станции висит плакат: ""Кто купит полный бак бензина,имеет право участвовать в лотерее! Приз - бесплатный секс!""Подъезжают два мужика, заливают полный бак, подходят расплачиваться.Заодно интересуются, можно ли попытать удачу. Хозяин объясняет, чтоправила очень простые: он задумывает число от 1 до 10, кто отгадает,тот и выиграл.Мужик:- Семь!Хозяин:- Нет, я задумал число два, попытайтесь еще в другой раз....Через две недели, та же картина.Мужик:- Три!Хозяин:- К сожалению, я задумал пять, может, в следующий раз повезет.Мужики отъезжают с заправки и один говорит:- Что-то подозрительная какая-то лотерея. Может, он просто жулик?Второй, запальчиво:- Нет, что ты! На прошлой неделе моя жена два раза выиграла!"
10,https://www.anekdot.ru/id/12301/,17.01.1997,894,109,"Решил как-то Брежнев проверить, как живут советские людив эпоху развитого социализма. Выбрал обыкновенную квартиру,звонит в дверь. Открывает такой кудрявый симпатичный мальчик.В прихожей хрустальная люстра, обстановка и т.п.Б: - А где твой папа?М: - Он на новой машине на дачу поехал.Б: - А мама где?М: - Она на старой машине в салон красоты поехала.Б: - А кто еще дома есть?М: - Да бабушка пирожные готовит в электропечи.Брежнев приосанился и говорит:- А знаешь, кому вы этим обязаны? Мне!Мальчик радостно кричит:- Бабушка, иди скорее. Дядя Изя из Америки приехал."
7,https://www.anekdot.ru/id/-411700007/,17.01.1996,632,54,"На аукционе продают попугая. Начинаются торги, постепенноцена попугая поднимается настолько, что кроме одного миллио-нера никто не продолжает торги. Он отдавая деньги за попугаяспрашивает :- Скажите, я за него такую огромную сумму плачу, он хоть го-  ворить умеет ?Продавец :- А с кем Вы все это время торговались ?!"
5,https://www.anekdot.ru/id/1177354/,16.01.2021,781,69,"Встретились два психиатра, не виделись с универа. Первый говорит: - А какой у тебя был самый странный пациент? - У меня был больной, который жил в придуманном мире. Он считал, что у него есть дядя в Америке, который собирается оставить ему огромное наследство, и поэтому пациент постоянно ждал письма оттуда. Он никуда не ходил, сидел дома и ждал письма. Я его 7 лет лечил! И когда уже почти вылечил, пришло это долбаное письмо!.."
2,https://www.anekdot.ru/id/1074020/,16.01.2020,1540,94,"13:00 Путин заявил, что госслужащие должны быть только гражданами России.16:30 Правительство в полном составе ушло в отставку."
1,https://www.anekdot.ru/id/992289/,16.01.2019,1599,116,"Проблема в том, что у нас на каждого пенсионера не мало работающих, а много ворующих. "
1,https://www.anekdot.ru/id/926910/,16.01.2018,1460,87,"- Семен Маркович, шо мне делать? Моя Сарочка хочет от меня секса каждый день. А я таки в возрасте…- А шо я вам говорил, Наум Аронович - не берите в жены молоденькую и страшненькую. Никто вам с нею не поможет…"
6,https://www.anekdot.ru/id/866238/,16.01.2017,1499,119,"Самое большое преимущество любовницы заключается в том, что с ней можно поговорить о недостатках жены. Попробуйте поговорить с женой о недостатках любовницы."
11,https://www.anekdot.ru/id/804898/,16.01.2016,1079,88,"Статистик утонул, переходя реку, средняя глубина которой составляла лишь один метр."
25,https://www.anekdot.ru/id/741590/,16.01.2015,1035,117,"- Для решения какой комплексной проблемы в СССР создавалась группа из следующих специалистов: математик, физик, биолог, инженер, врач, архитектор, экономист, юрист, философ?- Для уборки картофеля в колхозе."
5,https://www.anekdot.ru/id/675101/,16.01.2014,1445,113,"Лучшей машиной АвтоВАЗа признан ""BMW"" директора завода."
41,https://www.anekdot.ru/id/620004/,16.01.2013,2035,89,"Не хочу сказать, что старею, но все те звуки, что я когда-то издавала во время секса, теперь я издаю, просто вставая с дивана…"
26,https://www.anekdot.ru/id/553392/,16.01.2012,1318,121,"- Алло, полиция?- Да, что у вас случилось?- Две девушки дерутся друг с дружкой за меня.- Молодой человек, а в чём, собственно, проблема?- Страшненькая побеждает!"
6,https://www.anekdot.ru/id/489418/,16.01.2011,964,141,"- Мы представляем вам новейшее средство от комаров - пластинки ""Раптор""!Берём одну пластинку, кладём под язык, и всё... Комары исчезают...Появляются динозавры, экзотические бабочки, медведи и цыгане."
4,https://www.anekdot.ru/id/431292/,16.01.2010,844,134,"Лика: Стас, ты не представляешь, какое это потрясающее ощущениепроснуться на волосатой груди любимого мужчины!!!Стас: Лика.... я очень-очень надеюсь, что никогда этого не узнаю ине испытаю..."
18,https://www.anekdot.ru/id/379151/,16.01.2009,2537,875,"10 причин по которым в арабо-израильском конфликте я - за Израиль1. В борьбе пьющих с непьющими я занимаю сторону пьющих.2. Мне больше нравятся режимы, при которых лидера можно посадить, чемте, при которых лидера можно только убить.3. Мне гораздо симпатичнее те, кто молится стоя, а не раком.4. Я предпочитаю женщин в военной форме женщинам в черных мешках.5. Я не хочу, чтобы люди, поднимающиеся каждую ночь под вопли муэдзина,победили людей, умеющих заводить будильник.6. Мне гораздо симпатичнее те, кто, узнав о похождениях дочери,хватаются не за нож, а за сердце.7. Мне кажется более правильным платить много денег за то, чтобырасстаться с женой, чем за то, чтобы покупать жен.8. Мне однозначно понятнее люди, которые сразу хоронят своих убитыхдетей, а не тычут их трупами в телекамеры.9. У меня вызывает больше уважения общество, отдающее за своего пленногонесколько сотен врагов, чем то, в котором своего узника ценят менее, чемв одну тысячную вражеского.10. Я хочу жить в мире, где не убивают женщин и детей. А уж если этослучается, то пусть уж лучше военная прокуратура раздает пиздюли, а неликующая толпа - конфеты.Дополнительный  пункт:  Я на стороне того народа, который любитанекдоты о себе, и ставлю его выше тех народов, которые из-за анекдотао себе, или карикатуры готовы убивать."
1,https://www.anekdot.ru/id/327509/,16.01.2008,1206,126,Вопрос из кроссворда:- На какую городскую службу резко увеличивается нагрузка в минуты  телерекламы?Ответ:- Канализация.
8,https://www.anekdot.ru/id/271123/,16.01.2007,1339,133,"Из заявления:""Как меня все...""Зачеркнуто.""Да пошли бы вы все в..""Зачеркнуто.""Прошу предоставить мне очередной отпуск."""
8,https://www.anekdot.ru/id/204143/,16.01.2006,1364,165,"- Витька, что случилось?- Меня из института выгнали.- Не плачь! Солдаты не плачут!!"
3,https://www.anekdot.ru/id/136718/,16.01.2005,798,238,"Название пельменной ""Гармония"" намекало на то, что к основному блюду тамвсегда подавали водку."
10,https://www.anekdot.ru/id/76478/,16.01.2004,1313,397,"Хочешь проверить себя на сообразительность? Тогда сделай следующий тест!Итак - глухонемой решил купить зубную щетку. Он идет в магазин и жестамипоказывает продавцу, что чистит зубы. Продавец догадывается о чем речь иглухонемой получает свою щетку.Теперь - слепой решил купить себе солнечные очки. Как ему сообщить обэтом продавцу??Хорошенько подумай, и только потом посмотри ответ...Слепому просто нужно открыть рот и сказать ""Мне нужны очки!"" :)Если ваш ответ не совпадает с правильным, посыпьте голову пепломи забейтесь в дальний угол.                                                   Гном из дальнего угла"
10,https://www.anekdot.ru/id/22111/,16.01.2003,5276,1541,"Как разные народы переносят низкие температуры:+10 C: Американцев трясет. Русские сажают огурцы в огородах.+1.6 C: У итальянцев не заводятся машины. Русские ездят с опущеннымистеклами.0 C: В Америке замерзает вода. В России вода загустевает.- 17.9 C: В Нью-Йорке домовладельцы включают отопление. Русскиепоследний раз в сезоне выезжают на пикники.- 42 C: В Европе не функционирует транспорт. Русские едят мороженое наулице.- 73 C: Финский спецназ эвакуирует Санта-Клауса из Лапландии. Русскиенадевают ушанки.- 114 C: Замерзает этиловый спирт. У русских плохое настроение.- 273 C: Абсолютный ноль, остананавливается атомарное движение. Русскиеругаются: ""Холодно, мля!""- 295 C: У католиков в аду замерзают черти. Российская сборная пофутболу становится чемпионом мира.                                                              Timur-san"
4,https://www.anekdot.ru/id/-9998861/,16.01.2002,1389,248,"Юбилей - это когда много цветов, но ты еще жив."
7,https://www.anekdot.ru/id/-10069848/,16.01.2001,2107,351,"- Доктор, ну как он?- Пуля - дура, так что жизненно важные органы не задеты...- Слава Богу!- ...А вот штык - молодец, да, штык - молодец..."
10,https://www.anekdot.ru/id/-2011600010/,16.01.2000,1526,384,"Однажды весной командир части, проходя мимо казармы, сказал прапору:- Смотри какие сосульки на крыше. А ведь внизу офицеры ходят, может  несчастный случай быть. Короче, берешь солдата, и пусть все  обломает. Только привяжите его веревкой покрепче, мне несчастные  случаи не нужны...Через пять минут прибегает прапор и запыхаясь докладывает:- Товарищ майор, с солдатом несчастный случай - ногу сломал!- Твою мать, я ведь сказал - веревкой привязать, а ты чего?- Дык, веревка слишком длинная оказалась!- !? Короче, берешь сейчас машину, грузишь туда солдата и везешь его  в госпиталь- Есть!Еще через пять минут прибегает еще более запыхавшийся прапор:- Товарищ майор, с тем солдатом опять несчастный случай - вторую ногу  сломал!- %;@""! Я тебе что сказал?- Дык, погрузили его в машину и в госпиталь. А веревку забыли  отвязать..."
8,https://www.anekdot.ru/id/-1011600008/,16.01.1999,1832,87,"Пpофессоp обpащается к стyдентy:- Смит, вчеpа вы были замечены на теppитоpии женского общежития, с вас  штpаф 10 долларов, а если вы попадетесь еще pаз, то это бyдет yже  стоить 25 долларов.- Пpофессоp, мы деловые люди: Сколько стоит абонемент на семестp?"
10,https://www.anekdot.ru/id/-11600010/,16.01.1998,1690,100,"Приходит мужичок в магазин. Смотрит - на прилавке что-то красивое,воздушное, легкое. Он подходит к продавщице и спрашивает:- Скажите, а что это у вас там такое красивое, легкое, воздушное?- Да это ж йогурт!- А-а-а! (мечтательно) Йогурт!.. Две бутылки портвейна, пожалуйста."
3,https://www.anekdot.ru/id/14769/,16.01.1997,646,92,"Итальянский мафиози, узнав об измене жены,инструктирует снайпера:- Сделаешь два выстрела: одним прострелишь ей голову,  вторым отстрелишь ему член. За каждый выстрел плачу  десять миллионов лир.После выполнения задания снайпер звонит боссу:- Шеф, с вас десять миллионов лир. Я обошелся  одним выстрелом."
7,https://www.anekdot.ru/id/-411600007/,16.01.1996,338,55,"Другой грузин пишет письмо сыну, тоже студенту:Сынок, дарагой, тут продал кое-что, занял кое-где, купил тебе волгу.Езди, дарагой, катайся!Сын пишет ответ:Папа! Спасибо тебе, но все ездят на автобусах, мнебудет не удобно!Папа:Сынок, дарагой, извини! Тут продал кое-что, занял кое-где, купил тебеавтобус. Езди, дарагой, как все люди!"
9,https://www.anekdot.ru/id/1177091/,15.01.2021,686,73,"- Чего кот орёт? - Он спрашивает, какого хрена… - Какого хрена - что? - В целом."
9,https://www.anekdot.ru/id/1073702/,15.01.2020,828,86,"""Тот кто доит пустое вымя - рискует получить копытом в лоб"" - народная мудрость..."
1,https://www.anekdot.ru/id/992103/,15.01.2019,1693,386,"- Вот не пойму… Почему при Сталине ракетами занимался ракетчик Королев, а не журналист-неудачник? А, скажем, атомным проектом рулил талантливый физик Курчатов, а не выскочка-киндерсюрприз? А министром обороны почему-то был профессиональный военный, а не бывший строитель…- Это тиран так куражился над страной."
7,https://www.anekdot.ru/id/926798/,15.01.2018,1130,86,"Раньше ученые считали, что чем беднее человек, тем больше он смотрит телевизор. Но тут вдруг выяснилось, что наоборот - чем больше человек смотрит телевизор, тем он беднее."
2,https://www.anekdot.ru/id/866119/,15.01.2017,1011,89,"В Сбербанке решили заменить настоящего Грефа Грефом-роботом. Как предполагается, эффект по экономии средств будет даже больше, чем от сокращения 3 тысяч сотрудников в связи с приемом на работу робота-юриста."
1,https://www.anekdot.ru/id/804650/,15.01.2016,1220,88,Пресс-секретарь уборщицы Газпрома Марии П. опроверг слухи об ограблении.
10,https://www.anekdot.ru/id/741377/,15.01.2015,1078,211,"Популярность Билла Клинтона резко выросла после расстрела Югославии.Тираж Шарли Эбдо вырос в сотни раз после расстрела ее сотрудников....Значит, все-таки есть пути как улучшить работу и популярность Госдумы и правительства."
14,https://www.anekdot.ru/id/674972/,15.01.2014,990,85,"- Роза Моисеевна, сколько вам лет? - Та каждый год по-разному!.."
11,https://www.anekdot.ru/id/619827/,15.01.2013,1538,117,"Девчонки! Помните, что ПИНГВИНЫ - это ласточки, которые ели после 18-00!"
2,https://www.anekdot.ru/id/553185/,15.01.2012,792,201,"- Хватит! Хватит! - кричала блондинка в маршрутке, забыв слово  ""остановите""."
6,https://www.anekdot.ru/id/489231/,15.01.2011,1613,148,"Дорогой Дедушка Мороз! Пусть в новом году президент, правительство идепутаты живут на пособие по уходу за ребёнком."
9,https://www.anekdot.ru/id/431109/,15.01.2010,1408,125,Лучше и быстрее всего человек засыпает после срабатывания будильника...
10,https://www.anekdot.ru/id/378979/,15.01.2009,1254,162,Витас переозвучил для Лаборатории Касперского крик обнаруженного вируса.
15,https://www.anekdot.ru/id/327403/,15.01.2008,1818,119,"Настоящий интеллигент никогда не скажет - ""как была дура-дурой, так ею иосталась"", он скажет - ""время над ней не властно""."
9,https://www.anekdot.ru/id/270973/,15.01.2007,1215,148,"Научное судно уже не первый месяц болтается в море. Народ потихонькуначинает пить. Капитан решил это дело пресечь и собирает всю команду напланерку.- Значит так, в связи с участившимися случаями пьянства, приказываю: всю  водку - за борт.Повисла гробовая тишина. И вдруг откуда-то с задних рядов доносится:- А что, дело говорит капитан, действительно давно пора всю ее за борт!Команда взрывается от возмущения:- А вам, водолазам, вообще слово не давали!"
4,https://www.anekdot.ru/id/204042/,15.01.2006,804,194,Никогда лицо мужчины не бывает таким сосредоточенным и одухотвореннымкак при выборе порнухи.
1,https://www.anekdot.ru/id/136525/,15.01.2005,1595,233,"Сидит поручик Ржевский, что-то пишет... Входит полковник:- Поручик, что вы пишете?- Да вот, сочиняю гимн нашего полка..- Неужели?! Дайте-ка почитать... Да тут же сплошной мат!!!- Ну почему... Вот, во второй строчке, слово ""знамя""...                                                         Alex Ander"
9,https://www.anekdot.ru/id/76310/,15.01.2004,966,247,Полубокс - это когда бьют только вас.                                       gbl-gbl
10,https://www.anekdot.ru/id/21965/,15.01.2003,1078,324,"Ты развелся, если:Дверцы шкафов и крышка унитаза перестали автоматически закрыватьсячерез некоторое время, после такого как были открыты.Грязные носки и рубашки перестали сами заползать в стриральную машину,а потом на бельевую веревку.Деньги, запланированные на покупку, стали тратиться именно на этупокупку.Поменялся и приоритет покупок - с тефлоновой сковороды и холодильникана новую мышку и автомобиль.Курение в постели больше не является преступлением, заслуживающимсмертной казни.Ты обнаружил, что продукты в холодильнике, оказывается, умеют кончаться.Сотовый телефон обходится тебе гораздо дешевле.Окружающие женщины перестали быть журавлями в небе.Пыль под диваном и шкафом в этой квартире больше никого не беспокоит.Ты купил штангу и новый дезодорант.Пельмени и жареная картошка - уже не такая вкусная еда.Чистой посуды в шкафу ровно столько, сколько нужно для того, чтобыпообедать.Ты подумываешь о том, чтобы купить второе ведро для мусора и ящик дляпивных бутылок.Шкаф для одежды и обувная полка изрядно увеличились в размерах.Ты стал бриться чаще, особенно по вечерам.Работа по праздникам и выходным стала вполне обычным явлением.Ты задумываешься о том, не завести ли тебе постоянную подружку."
